,loss,binary_crossentropy,kullback_leibler_divergence,mape,val_loss,val_binary_crossentropy,val_kullback_leibler_divergence,val_mape
189,0.008509295992553234,0.500449538230896,2.0926876459270716e-05,2276.65771484375,0.00605692807585001,0.501493513584137,0.0021609319373965263,2120.94580078125
190,0.009032387286424637,0.5004883408546448,6.847357872175053e-05,2271.456298828125,0.008299294859170914,0.5015844106674194,0.005210497882217169,2116.28515625
191,0.009413150139153004,0.5005231499671936,-0.00013750935613643378,2267.591796875,0.005946375895291567,0.5014790892601013,-0.00013473426224663854,2112.2685546875
192,0.008853272534906864,0.5004729628562927,4.151278335484676e-05,2262.626220703125,0.006829128600656986,0.5015400052070618,0.0006675008917227387,2109.674072265625
193,0.00965937040746212,0.5005379915237427,0.00010860760085051879,2257.99755859375,0.006479823961853981,0.5014984011650085,-0.0005481822299771011,2104.842041015625
194,0.00885810423642397,0.5004768967628479,3.661922619357938e-06,2252.93505859375,0.007815721444785595,0.5015679597854614,0.0036829723976552486,2098.7861328125
195,0.009785369038581848,0.5005425810813904,0.00010023192589869723,2248.6171875,0.006422910839319229,0.5014963746070862,0.00016243172285612673,2095.751953125
196,0.009083676151931286,0.5004834532737732,7.300802826648578e-05,2243.69287109375,0.008728119544684887,0.5016238689422607,0.005282427649945021,2090.715576171875
197,0.008944977074861526,0.5004734992980957,8.632482604298275e-06,2239.666015625,0.007724245544523001,0.5015577673912048,-0.0018351849867030978,2089.3212890625
198,0.008797806687653065,0.500461757183075,2.1060119252069853e-05,2234.997314453125,0.007117833010852337,0.5015416741371155,0.000954784220084548,2083.3330078125
199,0.009333263151347637,0.5005149841308594,0.00015884049935266376,2230.6826171875,0.007391795050352812,0.5015571713447571,0.003662471892312169,2078.639892578125
200,0.008928011171519756,0.500478208065033,0.00011597736011026427,2226.19677734375,0.007435276638716459,0.5015357136726379,0.0036719832569360733,2074.174560546875
201,0.009333670139312744,0.5005018711090088,-2.8535080218716757e-06,2222.383056640625,0.005839850753545761,0.5014721751213074,0.0008281067130155861,2070.763671875
202,0.00892619788646698,0.5004675984382629,5.988368866383098e-05,2218.32666015625,0.006976157892495394,0.5015140175819397,-0.0011196485720574856,2067.4970703125
203,0.009433654136955738,0.5005080699920654,7.103798998286948e-05,2214.69677734375,0.008227190002799034,0.5016090869903564,-0.0005410226294770837,2062.940185546875
204,0.009501277469098568,0.5005148649215698,7.923500561446417e-06,2210.22998046875,0.006296574138104916,0.5014821290969849,0.001239582896232605,2059.463134765625
205,0.009049475193023682,0.5004749894142151,0.00010495675087440759,2205.6962890625,0.007057533133774996,0.5015408992767334,-0.0035750025417655706,2056.9658203125
206,0.00951272714883089,0.500507652759552,0.00010268138430546969,2202.598876953125,0.006464662496000528,0.5014868974685669,-0.0012808192986994982,2054.255615234375
207,0.009261404164135456,0.5004902482032776,2.1170506443013437e-05,2198.7373046875,0.006174987647682428,0.5014747381210327,0.0008086120942607522,2049.064208984375
208,0.009175105020403862,0.5004834532737732,3.7884863559156656e-05,2194.598876953125,0.006832530256360769,0.5015035271644592,0.00268884701654315,2045.5887451171875
209,0.009065682999789715,0.5004716515541077,7.270942296599969e-05,2191.336181640625,0.007947957143187523,0.5015849471092224,0.0012605385854840279,2041.9366455078125
210,0.009099635295569897,0.5004710555076599,5.9305104514351115e-05,2187.388427734375,0.005484685301780701,0.5014409422874451,-0.0001428054820280522,2038.5989990234375
211,0.00881653930991888,0.500453770160675,0.00016425822104793042,2183.572021484375,0.006931746378540993,0.5014891028404236,-0.002967901760712266,2036.5986328125
212,0.00907465536147356,0.5004696249961853,8.08284676168114e-05,2179.79248046875,0.007119128480553627,0.5015200972557068,-0.00031227743602357805,2032.5804443359375
213,0.00910212378948927,0.5004808306694031,3.968169403378852e-05,2176.14404296875,0.006612499710172415,0.5014883875846863,-0.0006890592048875988,2028.04736328125
214,0.008968465030193329,0.5004657506942749,1.5043392522784416e-05,2172.473876953125,0.00808718241751194,0.5015691518783569,0.003423169255256653,2024.8411865234375
215,0.009669285267591476,0.5005149841308594,0.0002993814123328775,2168.54443359375,0.010609297081828117,0.5017281770706177,0.004254061263054609,2021.7713623046875
216,0.008975718170404434,0.5004552006721497,0.00011923489364562556,2165.38818359375,0.0066568427719175816,0.501474916934967,-0.0032024085521698,2019.57080078125
217,0.009289865382015705,0.5004817247390747,0.00016459976905025542,2161.803955078125,0.008246726356446743,0.5015950202941895,-0.00474163331091404,2015.617919921875
218,0.008790217339992523,0.5004379749298096,-1.6963806046987884e-05,2158.19091796875,0.005623168312013149,0.5014379620552063,0.0006810327176935971,2011.5439453125
219,0.008980919606983662,0.5004610419273376,7.186908624134958e-05,2154.445068359375,0.0070320493541657925,0.5014927983283997,0.003920455928891897,2007.276123046875
220,0.009169316850602627,0.500476598739624,2.163332283089403e-05,2150.405517578125,0.008056243881583214,0.5015445351600647,0.004112539812922478,2003.9598388671875
221,0.008931879885494709,0.5004468560218811,6.16910110693425e-05,2147.205322265625,0.006101860199123621,0.5014547109603882,0.0019706138409674168,2001.05029296875
222,0.00933457724750042,0.5004884600639343,-8.622201858088374e-05,2143.470458984375,0.00611229008063674,0.5014638304710388,-0.00023948648595251143,1998.799560546875
223,0.009210974909365177,0.5004703402519226,0.00028216064674779773,2140.55224609375,0.007500442676246166,0.5015441179275513,-4.609705865732394e-05,1995.744873046875
224,0.0088051101192832,0.5004377961158752,0.00014524077414534986,2136.9326171875,0.006903127301484346,0.501542329788208,0.00023547615273855627,1992.89599609375
225,0.0090328985825181,0.5004552006721497,5.9623871493386105e-05,2133.52197265625,0.006034675054252148,0.5014559626579285,0.001527136075310409,1988.84228515625
226,0.008739174343645573,0.5004276633262634,0.00011330245615681633,2130.087890625,0.008349054493010044,0.5015488862991333,0.004501531831920147,1985.0101318359375
227,0.009293876588344574,0.500473141670227,3.715688217198476e-05,2127.025390625,0.008737715892493725,0.5016136169433594,-0.0007681656861677766,1982.9036865234375
228,0.008788815699517727,0.5004298686981201,1.4355841813085135e-05,2123.4052734375,0.0072844321839511395,0.5015020966529846,-0.002048117807134986,1980.5194091796875
229,0.008968275040388107,0.5004501938819885,0.00021393511269707233,2120.98876953125,0.006924833171069622,0.5015062093734741,-0.0024996032007038593,1977.0511474609375
230,0.008953442797064781,0.5004462003707886,7.452779391314834e-05,2117.072265625,0.0072794570587575436,0.501522958278656,-0.001678870408795774,1974.769287109375
231,0.009194470942020416,0.500469446182251,-8.124153828248382e-05,2113.871826171875,0.010229187086224556,0.5017441511154175,-0.002301672473549843,1971.3563232421875
232,0.009126617573201656,0.5004562735557556,5.666127253789455e-05,2110.905517578125,0.007045938167721033,0.5015085935592651,0.00011988663027295843,1968.2613525390625
233,0.00906371884047985,0.5004473924636841,4.353108670329675e-05,2108.04248046875,0.006021776702255011,0.5014365315437317,-9.4428047304973e-05,1965.272705078125
234,0.008849970996379852,0.500426709651947,-1.2532269465737045e-05,2104.88037109375,0.008807997219264507,0.5015813708305359,-0.0025734580121934414,1963.120849609375
235,0.009831965900957584,0.5005230903625488,5.1504146540537477e-05,2102.436279296875,0.007568320259451866,0.501524031162262,-0.0039576259441673756,1960.2017822265625
236,0.009100939147174358,0.5004498958587646,0.00014343467773869634,2099.034912109375,0.007011455949395895,0.5014915466308594,0.002134270966053009,1956.731689453125
237,0.009301134385168552,0.5004750490188599,0.00015422778960783035,2095.876953125,0.006919189356267452,0.5014921426773071,0.002939704805612564,1953.3497314453125
238,0.008895758539438248,0.5004315972328186,0.00010417120938654989,2092.8564453125,0.005811711773276329,0.501435399055481,-0.00075672403909266,1951.5020751953125
239,0.008996808901429176,0.500450611114502,-3.108888631686568e-05,2089.70849609375,0.006484467536211014,0.5014520287513733,0.0010641692206263542,1947.81591796875
240,0.009283416904509068,0.5004678964614868,0.00023477010836359113,2086.57763671875,0.00679403031244874,0.5014663934707642,-0.002600066363811493,1946.14404296875
241,0.008735336363315582,0.5004137754440308,4.118175638723187e-05,2083.056884765625,0.007237628567963839,0.5015122890472412,-3.388001277926378e-05,1941.9803466796875
